Wall time,Step,Value
1677975853.5308712,2560,-0.2956078350543976
1677975854.9840744,5120,-0.23842200636863708
1677975856.5626132,7680,-0.3094528913497925
1677975858.1281872,10240,-0.41021740436553955
1677975859.731056,12800,-0.3527210056781769
1677975861.4050877,15360,-0.25542300939559937
1677975863.0785675,17920,-0.1772548407316208
1677975864.6412587,20480,-0.07083066552877426
1677975866.244934,23040,-0.08688395470380783
1677975867.895579,25600,-0.10705520212650299
1677975869.620639,28160,-0.2009952962398529
1677975871.3066242,30720,-0.022533928975462914
1677975872.9424832,33280,-0.04843446612358093
1677975874.6263201,35840,-0.03448948636651039
1677975876.2272618,38400,-0.0295608751475811
1677975877.913069,40960,-0.05669157952070236
1677975879.6203694,43520,0.0008024672861211002
1677975881.4271872,46080,-0.05730947107076645
1677975883.202422,48640,-0.07182694971561432
1677975884.9749217,51200,-0.020541613921523094
1677975886.7074192,53760,0.04828447848558426
1677975888.504445,56320,-0.055598944425582886
1677975890.2789462,58880,0.0010681736748665571
1677975892.0108695,61440,-0.021619763225317
1677975893.8704782,64000,-0.03025597147643566
1677975895.6192546,66560,-0.0742979496717453
1677975897.4653578,69120,-0.09348997473716736
1677975899.2914696,71680,-0.06914854794740677
1677975901.146692,74240,-0.05744174122810364
1677975902.9684737,76800,0.022357884794473648
1677975904.8588347,79360,0.051747675985097885
1677975906.7452185,81920,0.03474700078368187
1677975908.7278438,84480,-0.025985443964600563
1677975910.533836,87040,0.04088776558637619
1677975912.3123066,89600,0.00236790394410491
1677975914.1599696,92160,0.048702117055654526
1677975916.0733695,94720,-0.006354440934956074
1677975917.9281862,97280,0.005124974995851517
1677975919.8177457,99840,0.006228787358850241
1677975921.6649296,102400,-0.019265959039330482
1677975923.467218,104960,0.016325747594237328
1677975925.4145484,107520,-0.008398875594139099
1677975927.336952,110080,-0.0879799872636795
1677975929.3791614,112640,-0.06537767499685287
1677975931.2799368,115200,-0.0834738165140152
1677975933.207768,117760,-0.07528124004602432
1677975935.1356688,120320,-0.02153034880757332
1677975936.9273336,122880,0.023497221991419792
1677975938.848192,125440,0.05464630573987961
