Wall time,Step,Value
1677972719.6300857,2560,0.0
1677972721.27439,5120,0.0
1677972722.973956,7680,0.0
1677972724.5089061,10240,0.0
1677972726.1533008,12800,0.10000000149011612
1677972727.7898798,15360,0.20000000298023224
1677972729.3269277,17920,0.20000000298023224
1677972730.9747407,20480,0.4000000059604645
1677972732.5518794,23040,0.4000000059604645
1677972734.2221103,25600,0.5
1677972735.8620324,28160,0.6000000238418579
1677972737.389135,30720,0.6990000009536743
1677972739.071939,33280,0.6990000009536743
1677972740.7836092,35840,0.800000011920929
1677972742.3831317,38400,0.8989999890327454
1677972744.0779307,40960,0.6990000009536743
1677972745.6432362,43520,0.6000000238418579
1677972747.2585058,46080,0.6990000009536743
1677972748.8409555,48640,0.6000000238418579
1677972750.5816386,51200,0.6000000238418579
1677972752.208769,53760,0.6990000009536743
1677972753.8704784,56320,0.6000000238418579
1677972755.5303674,58880,0.6000000238418579
1677972757.16273,61440,0.6000000238418579
1677972758.8727486,64000,0.5
1677972760.5406275,66560,0.6990000009536743
1677972762.1815784,69120,0.800000011920929
1677972763.8461316,71680,0.800000011920929
1677972765.5260215,74240,0.6990000009536743
1677972767.215314,76800,0.800000011920929
1677972768.7678638,79360,0.8989999890327454
1677972770.5712588,81920,0.800000011920929
1677972772.273915,84480,0.6990000009536743
1677972774.0317788,87040,0.6000000238418579
1677972775.708698,89600,0.6990000009536743
1677972777.2701774,92160,0.6990000009536743
1677972778.8561254,94720,0.6000000238418579
1677972780.4671981,97280,0.5
1677972782.0043752,99840,0.5
1677972783.581863,102400,0.6000000238418579
1677972785.230574,104960,0.8989999890327454
1677972786.908332,107520,1.0
1677972788.6133862,110080,1.0
1677972790.2719486,112640,0.8989999890327454
1677972791.8852782,115200,0.800000011920929
1677972793.4729786,117760,0.6000000238418579
1677972795.122262,120320,0.6990000009536743
1677972796.7585146,122880,0.6000000238418579
1677972798.3822317,125440,0.6990000009536743
1677972799.9830456,128000,1.0
1677972801.6175275,130560,0.6000000238418579
1677972803.2441232,133120,0.4000000059604645
1677972804.84578,135680,0.6000000238418579
1677972806.6145587,138240,0.6990000009536743
1677972808.3307657,140800,0.6990000009536743
1677972809.9126961,143360,0.6990000009536743
1677972811.661278,145920,0.5
1677972813.3150704,148480,0.800000011920929
1677972815.0212636,151040,0.8989999890327454
1677972816.7690787,153600,0.800000011920929
1677972818.4067729,156160,0.6990000009536743
1677972820.0618682,158720,0.6990000009536743
1677972821.8212535,161280,0.6660000085830688
1677972823.5359917,163840,0.6990000009536743
1677972825.213812,166400,0.800000011920929
1677972826.6866097,168960,0.6000000238418579
1677972828.3405466,171520,0.6990000009536743
1677972829.9972136,174080,0.6000000238418579
1677972831.685667,176640,0.4000000059604645
1677972833.2935247,179200,0.800000011920929
1677972834.8597806,181760,0.6990000009536743
1677972836.4958918,184320,0.800000011920929
1677972838.2320502,186880,0.6000000238418579
1677972839.8779857,189440,0.800000011920929
1677972841.525378,192000,0.800000011920929
1677972843.2342784,194560,0.8989999890327454
1677972844.9397995,197120,1.0
1677972846.6459846,199680,0.6150000095367432
1677972848.3552861,202240,0.8989999890327454
1677972849.9811974,204800,0.8989999890327454
1677972851.6142044,207360,0.8180000185966492
1677972853.254896,209920,0.5
1677972854.9502347,212480,0.6000000238418579
1677972856.5499547,215040,0.800000011920929
1677972858.2269964,217600,0.6000000238418579
1677972859.9067466,220160,0.8989999890327454
1677972861.5560226,222720,0.800000011920929
1677972863.1805437,225280,0.8330000042915344
1677972864.898479,227840,0.7689999938011169
1677972866.5929787,230400,0.6150000095367432
1677972868.129199,232960,0.8989999890327454
1677972869.7657812,235520,0.800000011920929
1677972871.3564544,238080,0.8989999890327454
1677972872.9744964,240640,0.6150000095367432
1677972874.6078675,243200,0.5
1677972876.2323248,245760,0.8569999933242798
1677972877.8002555,248320,0.800000011920929
1677972879.4362307,250880,0.800000011920929
1677972881.1437626,253440,0.7049999833106995
1677972882.80701,256000,0.6000000238418579
1677972884.4815943,258560,0.8989999890327454
1677972886.0790627,261120,0.8989999890327454
1677972887.7318017,263680,0.8989999890327454
1677972889.3562472,266240,1.0
1677972891.0046523,268800,0.6919999718666077
1677972892.876292,271360,0.6150000095367432
1677972894.501674,273920,0.6869999766349792
1677972896.216008,276480,0.7689999938011169
1677972897.8084981,279040,0.5830000042915344
1677972899.5345383,281600,0.6660000085830688
1677972901.2755342,284160,0.5260000228881836
1677972902.9858646,286720,0.39100000262260437
1677972904.7628145,289280,0.5899999737739563
1677972906.500575,291840,0.6919999718666077
1677972908.3048737,294400,0.6470000147819519
1677972910.1673317,296960,0.7770000100135803
1677972912.000677,299520,0.6919999718666077
1677972913.698811,302080,0.7850000262260437
1677972915.5606287,304640,0.75
1677972917.2466223,307200,1.0
1677972919.0826185,309760,0.75
1677972920.901573,312320,0.8230000138282776
