Wall time,Step,Value
1677976286.8168652,2560,0.9300000071525574
1677976292.2941604,5120,0.9300000071525574
1677976297.8128827,7680,0.9300000071525574
1677976303.5082917,10240,0.9300000071525574
1677976308.9119265,12800,0.9300000071525574
1677976314.2142138,15360,0.9200000166893005
1677976319.4514964,17920,0.9200000166893005
1677976324.6052685,20480,0.9200000166893005
1677976329.8521636,23040,0.9200000166893005
1677976335.453002,25600,0.9200000166893005
1677976340.8732529,28160,0.9200000166893005
1677976346.3003192,30720,0.9200000166893005
1677976351.674582,33280,0.9200000166893005
1677976357.0351543,35840,0.9200000166893005
1677976362.676903,38400,0.9200000166893005
1677976368.4681144,40960,0.9100000262260437
1677976374.0971951,43520,0.9100000262260437
1677976379.6862679,46080,0.9100000262260437
1677976384.8978496,48640,0.9100000262260437
1677976390.0785196,51200,0.9100000262260437
1677976395.8259895,53760,0.9100000262260437
1677976401.3489196,56320,0.9100000262260437
1677976406.8401935,58880,0.9100000262260437
1677976412.459975,61440,0.9100000262260437
1677976418.0486429,64000,0.9100000262260437
1677976423.714509,66560,0.9100000262260437
1677976429.4347503,69120,0.9100000262260437
1677976435.054298,71680,0.9100000262260437
1677976440.7823231,74240,0.9100000262260437
1677976446.3412812,76800,0.9100000262260437
1677976451.7855842,79360,0.9100000262260437
1677976457.3862162,81920,0.9100000262260437
1677976462.8514853,84480,0.9100000262260437
1677976468.518287,87040,0.9100000262260437
1677976474.032981,89600,0.9100000262260437
1677976479.4087963,92160,0.9100000262260437
1677976484.886642,94720,0.9100000262260437
1677976490.280626,97280,0.9100000262260437
1677976495.7624495,99840,0.9100000262260437
1677976500.955148,102400,0.9100000262260437
1677976506.6202705,104960,0.9100000262260437
1677976512.0580857,107520,0.9100000262260437
1677976517.5478046,110080,0.9100000262260437
1677976523.0737698,112640,0.9100000262260437
1677976528.6136537,115200,0.9100000262260437
1677976534.2980833,117760,0.9100000262260437
1677976539.6080832,120320,0.8999999761581421
1677976545.0159967,122880,0.8999999761581421
1677976550.8439395,125440,0.8999999761581421
1677976556.5039387,128000,0.8999999761581421
1677976562.1751115,130560,0.8999999761581421
1677976567.848716,133120,0.8999999761581421
1677976573.3499718,135680,0.8999999761581421
1677976578.8360343,138240,0.8999999761581421
1677976584.4754024,140800,0.8999999761581421
1677976590.0859096,143360,0.8999999761581421
1677976595.8045192,145920,0.8999999761581421
1677976601.291818,148480,0.8899999856948853
1677976606.8597126,151040,0.8899999856948853
1677976612.019194,153600,0.8899999856948853
1677976617.2956371,156160,0.8899999856948853
1677976622.922989,158720,0.8899999856948853
1677976628.6351488,161280,0.8899999856948853
1677976634.3814838,163840,0.8899999856948853
1677976640.0668998,166400,0.8899999856948853
1677976645.7208784,168960,0.8899999856948853
1677976651.5461621,171520,0.8899999856948853
1677976657.1199868,174080,0.8899999856948853
1677976662.946288,176640,0.8899999856948853
1677976668.562069,179200,0.8799999952316284
1677976674.0912044,181760,0.8799999952316284
1677976679.6868894,184320,0.8799999952316284
1677976685.332241,186880,0.8799999952316284
1677976690.9366224,189440,0.8799999952316284
1677976696.6210995,192000,0.8799999952316284
1677976701.8645194,194560,0.8799999952316284
1677976707.3421094,197120,0.8799999952316284
1677976712.801005,199680,0.8799999952316284
1677976718.4494574,202240,0.8799999952316284
1677976724.0796573,204800,0.8799999952316284
1677976729.7958546,207360,0.8799999952316284
1677976735.5602584,209920,0.8799999952316284
1677976741.157961,212480,0.8799999952316284
1677976746.6986084,215040,0.8799999952316284
1677976752.4036791,217600,0.8799999952316284
1677976758.0904863,220160,0.8799999952316284
1677976763.7890403,222720,0.8799999952316284
1677976769.5290272,225280,0.8799999952316284
1677976775.2341177,227840,0.8799999952316284
1677976780.4315987,230400,0.8799999952316284
1677976786.094712,232960,0.8799999952316284
1677976791.7578466,235520,0.8799999952316284
1677976797.363809,238080,0.8799999952316284
1677976803.0504093,240640,0.8799999952316284
1677976808.5931082,243200,0.8799999952316284
1677976814.2205832,245760,0.8799999952316284
1677976819.7821395,248320,0.8700000047683716
1677976825.2370415,250880,0.8700000047683716
1677976830.7978754,253440,0.8700000047683716
1677976836.4637027,256000,0.8700000047683716
1677976842.0666988,258560,0.8700000047683716
1677976847.9059258,261120,0.8700000047683716
1677976853.58965,263680,0.8700000047683716
1677976859.2219331,266240,0.8700000047683716
1677976864.59905,268800,0.8700000047683716
1677976870.0500996,271360,0.8600000143051147
1677976875.7119925,273920,0.8600000143051147
1677976881.4138439,276480,0.8600000143051147
1677976887.0599077,279040,0.8600000143051147
1677976892.8056893,281600,0.8600000143051147
1677976898.7920864,284160,0.8600000143051147
1677976904.6472754,286720,0.8600000143051147
1677976910.4604597,289280,0.8600000143051147
1677976916.2594826,291840,0.8500000238418579
1677976921.9877195,294400,0.8500000238418579
1677976927.8060966,296960,0.8500000238418579
1677976933.6716578,299520,0.8500000238418579
1677976939.3007412,302080,0.8500000238418579
1677976945.1115425,304640,0.8600000143051147
1677976950.7666006,307200,0.8600000143051147
1677976956.5437167,309760,0.8600000143051147
1677976962.1662798,312320,0.8600000143051147
1677976967.829967,314880,0.8600000143051147
1677976973.548316,317440,0.8600000143051147
1677976979.2548335,320000,0.8600000143051147
1677976985.3005838,322560,0.8600000143051147
1677976991.008849,325120,0.8500000238418579
1677976996.7358983,327680,0.8500000238418579
1677977002.5639672,330240,0.8500000238418579
1677977008.3013842,332800,0.8500000238418579
1677977013.962799,335360,0.8399999737739563
1677977019.6925554,337920,0.8399999737739563
1677977025.3017042,340480,0.8399999737739563
1677977030.9570346,343040,0.8399999737739563
1677977036.6102417,345600,0.8299999833106995
1677977042.1941803,348160,0.8299999833106995
1677977047.9706888,350720,0.8299999833106995
1677977053.4524362,353280,0.8299999833106995
1677977058.7431304,355840,0.8299999833106995
1677977064.2376103,358400,0.8299999833106995
1677977069.781058,360960,0.8299999833106995
1677977075.07808,363520,0.8199999928474426
1677977080.4787169,366080,0.8199999928474426
1677977085.8790395,368640,0.8199999928474426
1677977091.2373059,371200,0.8199999928474426
1677977096.6201952,373760,0.8100000023841858
1677977102.1262398,376320,0.8100000023841858
1677977107.5101051,378880,0.8100000023841858
1677977113.043589,381440,0.800000011920929
1677977118.397749,384000,0.800000011920929
1677977123.8369849,386560,0.800000011920929
1677977129.2454598,389120,0.800000011920929
1677977134.631503,391680,0.800000011920929
1677977140.0559444,394240,0.800000011920929
1677977145.172273,396800,0.7900000214576721
1677977150.636608,399360,0.7900000214576721
1677977156.0203028,401920,0.7900000214576721
1677977161.5987284,404480,0.7900000214576721
1677977167.2646933,407040,0.7900000214576721
1677977172.7035525,409600,0.7900000214576721
1677977178.0896587,412160,0.7900000214576721
1677977183.4818344,414720,0.7900000214576721
1677977188.5209343,417280,0.7900000214576721
1677977193.6881196,419840,0.7900000214576721
1677977199.1480272,422400,0.7900000214576721
1677977204.7800522,424960,0.7900000214576721
1677977210.2938347,427520,0.7900000214576721
1677977215.8026993,430080,0.7900000214576721
1677977221.1959186,432640,0.7900000214576721
1677977226.6841028,435200,0.7900000214576721
1677977232.0561903,437760,0.7799999713897705
1677977237.4868913,440320,0.7799999713897705
1677977242.9674432,442880,0.7799999713897705
1677977248.3117414,445440,0.7799999713897705
1677977253.707461,448000,0.7699999809265137
1677977259.1748052,450560,0.7699999809265137
1677977264.5379713,453120,0.7699999809265137
1677977269.9831526,455680,0.7699999809265137
1677977275.2197063,458240,0.7699999809265137
1677977280.7913146,460800,0.7699999809265137
1677977286.349809,463360,0.7599999904632568
1677977291.768962,465920,0.7599999904632568
1677977297.11846,468480,0.7599999904632568
1677977302.6138377,471040,0.7599999904632568
1677977307.9570634,473600,0.7599999904632568
1677977313.2989643,476160,0.7599999904632568
1677977318.8792167,478720,0.7599999904632568
1677977324.2380526,481280,0.7599999904632568
1677977329.6417851,483840,0.7599999904632568
1677977335.1415436,486400,0.7599999904632568
1677977340.5174575,488960,0.7599999904632568
1677977345.9130661,491520,0.7599999904632568
1677977351.3239212,494080,0.7599999904632568
1677977356.9871633,496640,0.75
1677977362.49892,499200,0.75
1677977367.9032404,501760,0.75
1677977373.4151375,504320,0.75
1677977378.6047246,506880,0.7400000095367432
1677977384.1096432,509440,0.7400000095367432
1677977389.2743864,512000,0.7400000095367432
1677977394.8747907,514560,0.7300000190734863
1677977400.3478897,517120,0.7300000190734863
