Wall time,Step,Value
1677975853.5303335,2560,0.49900001287460327
1677975854.9834871,5120,0.49900001287460327
1677975856.5620189,7680,0.5
1677975858.1276116,10240,0.5
1677975859.7304785,12800,0.5
1677975861.4047337,15360,0.5
1677975863.0780118,17920,0.49900001287460327
1677975864.6408432,20480,0.5
1677975866.2444222,23040,0.5009999871253967
1677975867.895072,25600,0.5019999742507935
1677975869.6201794,28160,0.5019999742507935
1677975871.3061252,30720,0.5059999823570251
1677975872.941941,33280,0.5099999904632568
1677975874.6259286,35840,0.5120000243186951
1677975876.2267556,38400,0.5130000114440918
1677975877.912478,40960,0.5120000243186951
1677975879.6197164,43520,0.5109999775886536
1677975881.4265318,46080,0.5130000114440918
1677975883.201705,48640,0.515999972820282
1677975884.9743352,51200,0.5199999809265137
1677975886.706834,53760,0.5220000147819519
1677975888.5037932,56320,0.5230000019073486
1677975890.2782948,58880,0.5189999938011169
1677975892.010251,61440,0.5099999904632568
1677975893.8698719,64000,0.5040000081062317
1677975895.6185522,66560,0.503000020980835
1677975897.4646378,69120,0.5049999952316284
1677975899.2907891,71680,0.4970000088214874
1677975901.1460698,74240,0.48899999260902405
1677975902.967895,76800,0.4830000102519989
1677975904.8582568,79360,0.4740000069141388
1677975906.7446413,81920,0.46799999475479126
1677975908.7206144,84480,0.47999998927116394
1677975910.5331988,87040,0.4830000102519989
1677975912.311883,89600,0.4690000116825104
1677975914.1593719,92160,0.46299999952316284
1677975916.0727792,94720,0.453000009059906
1677975917.9276757,97280,0.4440000057220459
1677975919.8171449,99840,0.4519999921321869
1677975921.6643486,102400,0.44600000977516174
1677975923.4665828,104960,0.44999998807907104
1677975925.4139457,107520,0.4560000002384186
1677975927.336404,110080,0.45399999618530273
1677975929.3785539,112640,0.4569999873638153
1677975931.279523,115200,0.4560000002384186
1677975933.2071135,117760,0.4519999921321869
1677975935.1350236,120320,0.45500001311302185
1677975936.9266775,122880,0.453000009059906
1677975938.8476148,125440,0.4580000042915344
1677975940.7447462,128000,0.46399998664855957
1677975942.6794894,130560,0.45399999618530273
1677975944.645237,133120,0.4569999873638153
1677975946.4225965,135680,0.460999995470047
1677975948.3640125,138240,0.46299999952316284
1677975950.3994422,140800,0.45500001311302185
1677975952.4300025,143360,0.4490000009536743
1677975954.4250388,145920,0.44600000977516174
1677975956.3133543,148480,0.4350000023841858
1677975958.2086008,151040,0.421999990940094
1677975960.1089635,153600,0.4099999964237213
1677975962.0871508,156160,0.4000000059604645
1677975964.04168,158720,0.39899998903274536
1677975965.9136462,161280,0.3959999978542328
1677975967.9010706,163840,0.3840000033378601
1677975969.8378043,166400,0.37700000405311584
1677975971.8003323,168960,0.36800000071525574
1677975973.6311266,171520,0.3529999852180481
1677975975.5200346,174080,0.3409999907016754
1677975977.3885002,176640,0.3409999907016754
1677975979.358329,179200,0.335999995470047
1677975981.335673,181760,0.3230000138282776
1677975983.2929301,184320,0.3149999976158142
1677975985.3324184,186880,0.30300000309944153
1677975987.2969327,189440,0.29600000381469727
1677975989.2171216,192000,0.29100000858306885
1677975991.2073007,194560,0.2849999964237213
1677975993.1685114,197120,0.2709999978542328
1677975995.1033103,199680,0.25699999928474426
1677975997.0653396,202240,0.2460000067949295
1677975998.9495995,204800,0.23800000548362732
1677976000.9122136,207360,0.22599999606609344
1677976002.9393198,209920,0.21400000154972076
1677976004.8752906,212480,0.20900000631809235
1677976006.9807405,215040,0.2029999941587448
1677976008.9287028,217600,0.19699999690055847
1677976010.8457723,220160,0.19099999964237213
1677976012.8627417,222720,0.1860000044107437
1677976014.8397474,225280,0.18400000035762787
1677976016.8989246,227840,0.17299999296665192
1677976018.8342202,230400,0.16899999976158142
1677976020.8723028,232960,0.16200000047683716
1677976022.8507512,235520,0.15399999916553497
1677976024.7952332,238080,0.14900000393390656
1677976026.7724166,240640,0.14499999582767487
1677976028.7240493,243200,0.1420000046491623
1677976030.5648487,245760,0.13699999451637268
1677976032.3603878,248320,0.1379999965429306
