Wall time,Step,Value
1677975853.5315223,2560,0.20000000298023224
1677975854.9847867,5120,0.5
1677975856.5633254,7680,0.8989999890327454
1677975858.1289172,10240,0.8180000185966492
1677975859.7317631,12800,0.6919999718666077
1677975861.405549,15360,0.5879999995231628
1677975863.079148,17920,0.31200000643730164
1677975864.6418302,20480,0.5879999995231628
1677975866.2456212,23040,0.5450000166893005
1677975867.896178,25600,0.3919999897480011
1677975869.6212149,28160,0.4880000054836273
1677975871.3072224,30720,0.6169999837875366
1677975872.9431803,33280,0.6150000095367432
1677975874.6267862,35840,0.6039999723434448
1677975876.2279046,38400,0.675000011920929
1677975877.9137807,40960,0.5910000205039978
1677975879.6211069,43520,0.4869999885559082
1677975881.4279153,46080,0.5299999713897705
1677975883.2033372,48640,0.5789999961853027
1677975884.9756148,51200,0.5669999718666077
1677975886.7081256,53760,0.7409999966621399
1677975888.5051956,56320,0.7009999752044678
1677975890.279712,58880,0.8629999756813049
1677975892.0115814,61440,0.8199999928474426
1677975893.8711755,64000,0.8230000138282776
1677975895.6201427,66560,0.8080000281333923
1677975897.4662302,69120,0.7879999876022339
1677975899.292313,71680,0.8159999847412109
1677975901.147426,74240,0.9350000023841858
1677975902.9691765,76800,0.8669999837875366
1677975904.8595493,79360,0.7919999957084656
1677975906.7459722,81920,0.7699999809265137
1677975908.728617,84480,0.8479999899864197
1677975910.534552,87040,0.8939999938011169
1677975912.3128366,89600,0.8709999918937683
1677975914.160652,92160,0.8130000233650208
1677975916.0740995,94720,0.8090000152587891
1677975917.9287376,97280,0.7269999980926514
1677975919.8184636,99840,0.7360000014305115
1677975921.6656363,102400,0.7409999966621399
1677975923.4679282,104960,0.8080000281333923
1677975925.4152558,107520,0.8009999990463257
1677975927.3377106,110080,0.8230000138282776
1677975929.3799055,112640,0.8259999752044678
1677975931.2804315,115200,0.9229999780654907
1677975933.208492,117760,0.9470000267028809
1677975935.1364715,120320,0.9769999980926514
1677975936.9281054,122880,0.9850000143051147
1677975938.8488984,125440,1.0
1677975940.7460718,128000,0.9850000143051147
1677975942.6807835,130560,0.9919999837875366
1677975944.6466155,133120,0.9929999709129333
1677975946.423799,135680,1.0
1677975948.3652565,138240,0.9919999837875366
1677975950.4007692,140800,1.0
1677975952.431469,143360,0.9929999709129333
1677975954.426326,145920,1.0
1677975956.314664,148480,1.0
1677975958.2096283,151040,0.9929999709129333
1677975960.1102598,153600,1.0
1677975962.0886376,156160,0.9929999709129333
1677975964.0433178,158720,1.0
1677975965.9150496,161280,0.9929999709129333
1677975967.9023864,163840,1.0
1677975969.8389072,166400,1.0
1677975971.8014693,168960,0.9940000176429749
1677975973.6322525,171520,1.0
1677975975.5212274,174080,0.9940000176429749
1677975977.389545,176640,1.0
1677975979.359695,179200,1.0
1677975981.3372602,181760,0.9879999756813049
1677975983.294546,184320,1.0
1677975985.334091,186880,1.0
1677975987.2982175,189440,1.0
1677975989.218721,192000,1.0
1677975991.2088768,194560,0.9940000176429749
1677975993.169813,197120,1.0
1677975995.1045797,199680,1.0
1677975997.0666425,202240,1.0
1677975998.9511876,204800,1.0
1677976000.9138715,207360,1.0
1677976002.9408867,209920,1.0
1677976004.876852,212480,1.0
1677976006.9823837,215040,1.0
1677976008.9299693,217600,1.0
1677976010.8468497,220160,1.0
1677976012.8640785,222720,1.0
1677976014.8410776,225280,1.0
1677976016.9005594,227840,1.0
1677976018.835562,230400,1.0
1677976020.8739722,232960,1.0
1677976022.8523343,235520,1.0
1677976024.7965486,238080,1.0
1677976026.7734985,240640,0.9879999756813049
1677976028.7251706,243200,1.0
1677976030.5658803,245760,0.9819999933242798
1677976032.36181,248320,1.0
1677976034.3341851,250880,1.0
1677976036.3522701,253440,0.9890000224113464
1677976038.2536678,256000,0.9929999709129333
1677976040.0946515,258560,0.8980000019073486
1677976041.7896867,261120,0.75
1677976043.608229,263680,0.8840000033378601
1677976045.4055324,266240,0.9520000219345093
1677976047.4321797,268800,1.0
1677976049.3868117,271360,1.0
1677976051.3524578,273920,0.9940000176429749
1677976053.3451407,276480,1.0
1677976055.2973006,279040,1.0
1677976057.2528055,281600,0.9940000176429749
1677976059.3403788,284160,1.0
1677976061.2942579,286720,1.0
