Wall time,Step,Value
1677976286.8167338,2560,0.05999999865889549
1677976292.2940211,5120,0.05999999865889549
1677976297.8127317,7680,0.05999999865889549
1677976303.508144,10240,0.05999999865889549
1677976308.9116983,12800,0.05999999865889549
1677976314.214199,15360,0.07000000029802322
1677976319.4514167,17920,0.07000000029802322
1677976324.6052103,20480,0.07000000029802322
1677976329.85208,23040,0.07000000029802322
1677976335.4529006,25600,0.07000000029802322
1677976340.8731658,28160,0.07000000029802322
1677976346.30022,30720,0.07000000029802322
1677976351.674437,33280,0.07000000029802322
1677976357.0350375,35840,0.07000000029802322
1677976362.6767595,38400,0.07000000029802322
1677976368.4679778,40960,0.07999999821186066
1677976374.0970445,43520,0.07999999821186066
1677976379.6861322,46080,0.07999999821186066
1677976384.8977585,48640,0.07999999821186066
1677976390.0784197,51200,0.07999999821186066
1677976395.8258562,53760,0.07999999821186066
1677976401.3487983,56320,0.07999999821186066
1677976406.8400342,58880,0.07999999821186066
1677976412.4598334,61440,0.07999999821186066
1677976418.048507,64000,0.07999999821186066
1677976423.7143695,66560,0.07999999821186066
1677976429.4345968,69120,0.07999999821186066
1677976435.0541494,71680,0.07999999821186066
1677976440.7821825,74240,0.07999999821186066
1677976446.341096,76800,0.07999999821186066
1677976451.78542,79360,0.07999999821186066
1677976457.3861105,81920,0.07999999821186066
1677976462.8513682,84480,0.07999999821186066
1677976468.5181623,87040,0.07999999821186066
1677976474.0328481,89600,0.07999999821186066
1677976479.408685,92160,0.07999999821186066
1677976484.8865008,94720,0.07999999821186066
1677976490.2804954,97280,0.07999999821186066
1677976495.7623165,99840,0.07999999821186066
1677976500.955057,102400,0.07999999821186066
1677976506.620131,104960,0.07999999821186066
1677976512.0579772,107520,0.07999999821186066
1677976517.5477064,110080,0.07999999821186066
1677976523.073648,112640,0.07999999821186066
1677976528.6134984,115200,0.07999999821186066
1677976534.297948,117760,0.07999999821186066
1677976539.6079907,120320,0.09000000357627869
1677976545.0158412,122880,0.09000000357627869
1677976550.843786,125440,0.09000000357627869
1677976556.5037866,128000,0.09000000357627869
1677976562.1749492,130560,0.09000000357627869
1677976567.8485804,133120,0.09000000357627869
1677976573.3498406,135680,0.09000000357627869
1677976578.8358836,138240,0.09000000357627869
1677976584.47528,140800,0.09000000357627869
1677976590.0857754,143360,0.09000000357627869
1677976595.8043664,145920,0.09000000357627869
1677976601.2916732,148480,0.10000000149011612
1677976606.8595734,151040,0.10000000149011612
1677976612.0190983,153600,0.10000000149011612
1677976617.2955291,156160,0.10000000149011612
