Wall time,Step,Value
1677976286.8193073,2560,-0.614224910736084
1677976292.2969923,5120,-0.5609573721885681
1677976297.8156862,7680,-0.2784237265586853
1677976303.5115757,10240,-0.31701597571372986
1677976308.9149053,12800,-0.2635001242160797
1677976314.2153482,15360,-0.11333160102367401
1677976319.4529734,17920,-0.144950270652771
1677976324.6063943,20480,-0.12795469164848328
1677976329.8538117,23040,-0.21142254769802094
1677976335.454907,25600,-0.23731473088264465
1677976340.874983,28160,-0.09695189446210861
1677976346.3028522,30720,-0.05881186202168465
1677976351.6770544,33280,-0.1018429771065712
1677976357.0372396,35840,-0.13740941882133484
1677976362.6798203,38400,-0.053468167781829834
1677976368.4707422,40960,-0.05748197063803673
1677976374.1001396,43520,0.019969956949353218
1677976379.688917,46080,-0.10823917388916016
1677976384.8999915,48640,0.009985843673348427
1677976390.0806546,51200,-0.06739220023155212
1677976395.8288763,53760,0.012287224642932415
1677976401.3512664,56320,0.06921476870775223
1677976406.8430846,58880,0.04300256446003914
1677976412.4626544,61440,-0.023791244253516197
1677976418.051373,64000,0.039936501532793045
1677976423.7173226,66560,-0.023953400552272797
1677976429.437546,69120,0.12455049902200699
1677976435.0572662,71680,-0.11576566100120544
1677976440.7851334,74240,-0.0339934267103672
1677976446.3444576,76800,0.0030020661652088165
1677976451.7885084,79360,-0.03010614588856697
1677976457.3883302,81920,0.031051408499479294
1677976462.8536615,84480,-0.047899097204208374
1677976468.5206087,87040,0.03332674503326416
1677976474.0355077,89600,-0.011130251921713352
1677976479.411155,92160,-0.059048350900411606
1677976484.889311,94720,-0.17547504603862762
1677976490.283112,97280,-0.047108639031648636
1677976495.7649388,99840,-0.09995702654123306
1677976500.9569697,102400,0.020403459668159485
1677976506.6228004,104960,0.07900898158550262
1677976512.0600433,107520,0.02601890079677105
1677976517.5496755,110080,-0.027669891715049744
1677976523.0758374,112640,-0.1604674756526947
1677976528.6167758,115200,-0.11735210567712784
1677976534.301113,117760,0.06786641478538513
1677976539.6101286,120320,0.09483277052640915
1677976545.0187647,122880,-0.10141779482364655
1677976550.846856,125440,-0.11165478080511093
1677976556.506776,128000,-0.0673622265458107
1677976562.1778853,130560,-0.01659766212105751
1677976567.8514895,133120,-0.07214556634426117
1677976573.3524003,135680,-0.056497007608413696
1677976578.838848,138240,0.06497525423765182
1677976584.4779575,140800,-0.0837046429514885
1677976590.0886195,143360,-0.03711012005805969
1677976595.807425,145920,0.01477039698511362
1677976601.294604,148480,-0.06453316658735275
1677976606.862475,151040,0.11871185153722763
1677976612.021209,153600,-0.11366615444421768
1677976617.2978604,156160,0.07718092203140259
1677976622.925814,158720,-0.11904284358024597
1677976628.6380439,161280,-0.011581175029277802
1677976634.384105,163840,-0.05639481917023659
1677976640.0694675,166400,-0.04377368092536926
1677976645.7236633,168960,-0.09470967948436737
1677976651.5488782,171520,-0.13182365894317627
1677976657.1228964,174080,-0.10914082080125809
1677976662.9491138,176640,0.02959032543003559
1677976668.564851,179200,0.07873404026031494
1677976674.0941186,181760,0.05163246765732765
1677976679.6898012,184320,0.0017688998486846685
1677976685.3351638,186880,-0.08536366373300552
1677976690.9393623,189440,0.11254051327705383
1677976696.6239176,192000,0.05239873751997948
1677976701.8665729,194560,0.012173059396445751
1677976707.3438408,197120,0.0354575589299202
1677976712.803159,199680,0.031197311356663704
1677976718.4519389,202240,-0.06027113273739815
1677976724.0824494,204800,0.1474466323852539
1677976729.7982643,207360,-0.13178950548171997
1677976735.5628748,209920,-0.1893593668937683
1677976741.1607478,212480,-0.24021777510643005
1677976746.701425,215040,-0.07792028039693832
1677976752.4063728,217600,-0.03396694362163544
1677976758.093383,220160,-0.010504051111638546
1677976763.7919612,222720,-0.2053716778755188
1677976769.532201,225280,0.004829119890928268
1677976775.2368693,227840,-0.27207136154174805
1677976780.4334557,230400,0.12811388075351715
1677976786.0974998,232960,-0.008020412176847458
1677976791.7609663,235520,-0.2689301669597626
1677976797.3662689,238080,0.061118632555007935
1677976803.052825,240640,-0.1513024866580963
1677976808.5957456,243200,-0.08888761699199677
1677976814.2228408,245760,0.22920233011245728
1677976819.7844875,248320,-0.08500836044549942
1677976825.239605,250880,-0.1573338806629181
1677976830.8007805,253440,-0.11669349670410156
1677976836.4667583,256000,0.08328165858983994
1677976842.0695803,258560,-0.0635455846786499
1677976847.908648,261120,0.13979081809520721
1677976853.5922828,263680,-0.0305479709059
1677976859.2246675,266240,0.06238234415650368
1677976864.6003084,268800,0.08872462064027786
1677976870.0519218,271360,-0.08124425262212753
1677976875.714856,273920,-0.07661699503660202
1677976881.4157887,276480,0.023876070976257324
1677976887.0628426,279040,-0.09643679857254028
1677976892.8077388,281600,-0.10836464911699295
1677976898.7943761,284160,0.1480175256729126
1677976904.6498878,286720,0.0410819835960865
1677976910.463145,289280,-0.004099973943084478
1677976916.2622886,291840,0.13313600420951843
1677976921.990585,294400,0.03411067649722099
1677976927.8089187,296960,-0.28382039070129395
1677976933.6746063,299520,-0.20143932104110718
1677976939.3037302,302080,-0.15115192532539368
1677976945.114335,304640,-0.17181062698364258
1677976950.7695076,307200,-0.297666996717453
1677976956.5465708,309760,-0.10606693476438522
1677976962.1691961,312320,0.08413363248109818
1677976967.8327563,314880,0.11390817910432816
1677976973.5512683,317440,0.20042608678340912
1677976979.2580872,320000,0.09811241179704666
1677976985.3035133,322560,-0.05381851643323898
1677976991.0116339,325120,-0.07668766379356384
1677976996.7388153,327680,-0.2445315569639206
1677977002.5667927,330240,-0.054428309202194214
1677977008.3042245,332800,-0.21988266706466675
1677977013.965726,335360,-0.10190870612859726
1677977019.6953113,337920,-0.2914563715457916
1677977025.3043733,340480,0.03208582475781441
1677977030.9598699,343040,-0.05544237047433853
1677977036.6129427,345600,0.1946626454591751
1677977042.1962397,348160,0.05870024859905243
1677977047.9736183,350720,0.1064843013882637
1677977053.454947,353280,-0.09021011739969254
1677977058.744924,355840,-0.11364632844924927
1677977064.2402818,358400,0.058001961559057236
1677977069.7834184,360960,-0.1255776435136795
1677977075.0801303,363520,0.1687639206647873
1677977080.4811695,366080,-0.030091850087046623
1677977085.8816626,368640,-0.0047687687911093235
1677977091.2398002,371200,0.07852093875408173
1677977096.6226149,373760,-0.16205720603466034
1677977102.1286435,376320,-0.030921462923288345
1677977107.5124981,378880,-0.02973366715013981
1677977113.04619,381440,0.10328176617622375
1677977118.3996077,384000,-0.08885522931814194
1677977123.8395061,386560,-0.06823603808879852
1677977129.2475748,389120,0.03584931418299675
1677977134.634027,391680,-0.055082906037569046
1677977140.0580802,394240,0.10647311806678772
1677977145.1742473,396800,-0.18241117894649506
1677977150.6388962,399360,-0.15181896090507507
1677977156.0228045,401920,-0.07828278094530106
1677977161.6005223,404480,-0.2675291895866394
1677977167.266354,407040,-0.23834359645843506
1677977172.7054932,409600,-0.2112082988023758
1677977178.0921557,412160,-0.0460461787879467
1677977183.484216,414720,-0.211039200425148
1677977188.5233138,417280,-0.06398840993642807
1677977193.690232,419840,0.024107638746500015
1677977199.1500192,422400,0.08834521472454071
1677977204.7834358,424960,0.033137910068035126
1677977210.2963505,427520,-0.02572528086602688
1677977215.805756,430080,-0.11434880644083023
1677977221.1990504,432640,-0.03753303736448288
1677977226.686586,435200,-0.015604740008711815
1677977232.0585172,437760,-0.07231868803501129
1677977237.4890544,440320,-0.08862559497356415
1677977242.969843,442880,0.12989959120750427
1677977248.3138037,445440,-0.03680749610066414
1677977253.710028,448000,-0.24065348505973816
1677977259.177845,450560,0.07767505198717117
1677977264.5406458,453120,0.04385475069284439
1677977269.98564,455680,0.21136607229709625
1677977275.2222946,458240,-0.05798991024494171
1677977280.7946994,460800,-0.12711147964000702
1677977286.3528697,463360,0.377515584230423
1677977291.7719097,465920,-0.02492997981607914
1677977297.1215372,468480,-0.08077549189329147
1677977302.6152313,471040,0.10926248878240585
1677977307.9593678,473600,-0.09064417332410812
1677977313.3003705,476160,0.020054155960679054
1677977318.8808591,478720,0.08062314242124557
1677977324.239452,481280,0.0012665600515902042
1677977329.644201,483840,0.009880567900836468
1677977335.1447651,486400,0.2055855542421341
1677977340.5199275,488960,0.08984304964542389
1677977345.9155533,491520,-0.023724816739559174
1677977351.3263824,494080,0.03310542181134224
1677977356.9895062,496640,0.09154830127954483
1677977362.501044,499200,0.024721365422010422
1677977367.9056556,501760,0.10886669158935547
1677977373.4173384,504320,0.12824448943138123
1677977378.6072583,506880,-0.003220383543521166
1677977384.1118493,509440,0.019312329590320587
1677977389.2768278,512000,0.09000041335821152
1677977394.87764,514560,-0.20624755322933197
1677977400.3502588,517120,0.0026901615783572197
1677977405.7555919,519680,0.10937576740980148
1677977411.2238064,522240,-0.008526336401700974
1677977416.7139,524800,-0.1135789304971695
1677977422.1111188,527360,-0.046166352927684784
1677977427.5138788,529920,0.12454748898744583
1677977432.857541,532480,-0.027552926912903786
1677977438.2518473,535040,0.14345529675483704
1677977443.58347,537600,-0.008200349286198616
1677977448.88118,540160,0.024920666590332985
1677977454.251646,542720,0.023075634613633156
1677977459.6187243,545280,-0.10771790891885757
1677977464.7926452,547840,-0.16373126208782196
1677977469.9490812,550400,0.05057737976312637
1677977475.4023998,552960,-0.03582121059298515
1677977480.6318655,555520,0.21346567571163177
1677977486.0271797,558080,0.1615724414587021
1677977491.4602306,560640,0.019991304725408554
1677977496.9468453,563200,0.010782993398606777
1677977502.1280704,565760,-0.15359723567962646
1677977507.4280667,568320,0.17585670948028564
1677977512.5694613,570880,-0.14705513417720795
1677977517.999037,573440,0.04392418637871742
1677977523.17034,576000,0.000849948963150382
1677977528.5164206,578560,-0.004351431503891945
1677977533.9609997,581120,0.08775664865970612
1677977539.399449,583680,-0.09124746173620224
1677977544.8388343,586240,-0.09877139329910278
1677977550.136538,588800,-0.020940832793712616
1677977555.5848372,591360,0.11107709258794785
1677977561.082944,593920,0.20896299183368683
1677977566.5197976,596480,-0.1538337916135788
1677977572.0395179,599040,0.09684810042381287
1677977577.6778371,601600,-0.07389005273580551
1677977583.4355297,604160,0.11110344529151917
1677977588.825755,606720,-0.05415123701095581
1677977594.503484,609280,0.15939858555793762
